iso3,year,gdp_usd,gdp_per_capita_usd,trade_openness,govt_revenue_pct_gdp,govt_expenditure_pct_gdp,rd_pct_gdp,gov_effectiveness
ESP,1970,40963715236.5106,1211.42343321309,25.8528842334683,,,,
ESP,1971,46586119760.479,1361.19251917206,25.9266965745753,,,,
ESP,1972,59090176028.993,1707.58800052655,27.2143538211121,17.9567444287861,16.0083586696509,,
ESP,1973,78583355225.5854,2245.9479911066,28.141361461061,18.1745731939194,16.2046783344006,,
ESP,1974,97204522642.0536,2747.96036737994,31.7321293898947,18.0566814804138,16.4088421038308,,
ESP,1975,114695060869.565,3207.54465082024,29.1198999357995,19.0982187538234,17.3014004950535,,
ESP,1976,118422534195.474,3276.97023260494,30.1123441469801,18.8680464611955,17.6033610271118,,
ESP,1977,132354665936.473,3624.99940255962,29.1985265451841,20.6435349447779,19.1962095776188,,
ESP,1978,160484969618.056,4353.3273744052,27.7598226101619,21.5498570857971,20.9663302571803,,
ESP,1979,214448666336.143,5766.09296672485,27.8704940660692,22.0504376964509,22.5430102515655,,
ESP,1980,232600556973.776,6204.14321544225,31.5983694308493,21.9890711396536,23.1074135905797,,
ESP,1981,202663023968.283,5367.32976278411,35.4228067524618,21.8786538439118,23.4782144222211,,
ESP,1982,195856752991.065,5156.02303792945,36.5726058076023,22.9652384743889,26.2955140715127,,
ESP,1983,170829074245.94,4475.30126831295,39.817262967199,23.7703475624504,26.9469377938815,,
ESP,1984,171979977230.387,4486.78173863382,41.5938348404492,23.5558820957388,27.6354004853136,,
ESP,1985,180664322896.282,4696.29879620729,40.9180792623493,24.9260006604308,29.6432436813638,,
ESP,1986,251141555185.933,6508.8506547565,35.3920090023813,26.4747351376842,29.5451061238933,,
ESP,1987,318520253335.13,8233.72822993027,36.3648005439518,27.7271621428506,29.5870984198908,,
ESP,1988,375891716897.586,9696.1928538538,36.7581428262889,27.4895621030192,29.1215742889853,,
ESP,1989,414460794096.978,10674.3410230107,37.4285579561832,28.8612884639818,29.4217651517343,,
ESP,1990,536175326477.31,13795.0159385128,35.652904977259,27.9704168536882,29.3535492279672,,
ESP,1991,576753902321.857,14801.3226152172,35.5206586037759,28.5280788052102,30.1768528181733,,
ESP,1992,630465353486.104,16100.6799428032,36.020774482446,29.1768526562393,31.7336598406296,,
ESP,1993,524700572623.872,13330.3798192211,36.9951619593819,29.0868536340769,34.6556093029046,,
ESP,1994,530183651720.283,13405.704414883,41.6958801099563,28.4247107238541,33.7892451385938,,
ESP,1995,614170002668.802,15460.9110266653,44.8306279725111,29.9351017579233,,,
ESP,1996,642251412058.321,16100.6215831114,46.2977506718533,29.670147623664,,0.78795,1.3661955
ESP,1997,589739772727.273,14722.3717633536,51.2271398594527,29.3964402635215,,0.77825,
ESP,1998,618731484575.12,15382.3348573373,52.730313072059,29.838055004059,,0.8487,1.3047026
ESP,1999,634394904386.874,15707.9473068138,54.6969131882495,30.0012431918447,,0.83921,
ESP,2000,598102854756.08,14743.2671031455,60.1216241049216,29.7626971025481,,0.88315,1.5699109
ESP,2001,627798682378.741,15368.2337984435,58.0138895625701,29.9184829904217,,0.88838,
ESP,2002,708938227243.923,17111.0685058941,55.1021415309759,28.6805896412642,,0.95947,1.7932971
ESP,2003,907963217057.645,21522.0170990262,53.4357897202258,28.1712706012212,,1.0232,1.7833136
ESP,2004,1069829382514.67,24925.0267844576,54.4795182656074,28.4308402097996,28.879414086708,1.04013,1.1933
ESP,2005,1154667551775.88,26450.9530130382,54.6991667043772,29.1804310209218,27.2791723501867,1.09866,1.3037255
ESP,2006,1261846683275.29,28421.686527407,56.0839263823216,29.6770271130853,27.1897040327331,1.17567,1.0174137
ESP,2007,1476746276854.51,32652.015594702,57.6269487657546,30.3469659159141,27.4124140055924,1.23823,1.1248022
ESP,2008,1636115447612.5,35603.248328071,55.8281315172523,26.7376343003437,28.6016583485552,1.32156,1.0498806
ESP,2009,1496587590847.66,32279.8208476151,46.8366899971109,24.4213832374952,32.4055210206992,1.35898,0.9351955
ESP,2010,1427989078916.67,30658.7422282912,52.6933699734019,26.4248545924643,31.4678153823301,1.35436,0.7962866
ESP,2011,1487568659241.25,31824.6219134777,58.5118228859632,25.9231395446762,31.1937980143915,1.32726,0.8760127
ESP,2012,1330994811670.31,28456.4438151477,60.5540346961864,25.8732928943477,38.0321130850107,1.29268,0.9026107
ESP,2013,1362186923157.65,29228.846559842,61.6687726441327,27.9219462351753,35.3397643645213,1.26864,1.0239507
ESP,2014,1380244561361.96,29707.765509467,63.39926213895,28.3139018373375,34.5306651240821,1.23401,1.0206256
ESP,2015,1206164777553.12,25982.4416197775,63.5820412248232,27.5393887658309,32.6560648764801,1.21165,1.0684401
ESP,2016,1243015667917.12,26755.6061149398,63.1886778507294,27.1288470631817,32.4323867041507,1.1808,1.0540321
ESP,2017,1321754088818.83,28381.3425596906,66.167446137857,27.0360266114199,31.3619207811122,1.20198,1.0199904
ESP,2018,1431642809327.06,30602.4212881113,67.0094103982921,27.752508504664,31.7256136391383,1.23288,1.0702333
ESP,2019,1403496387686.27,29786.5245689007,66.3662250440692,27.8396917947532,32.1149229088067,1.24207,1.118598
ESP,2020,1289783836971.21,27233.9426461608,59.4461280147076,29.2233358778761,40.3694073931071,1.39637,1.0477979
ESP,2021,1461244901852.69,30799.4775937775,66.524588943191,30.1223659907048,38.3621185067432,1.39617,1.1202722
ESP,2022,1448850658406.62,30319.4987196616,78.4657338703054,29.7429322541561,35.3378206987178,1.40684,1.1419015
ESP,2023,1619481980719.64,33493.2225409111,71.7976366055733,29.6492564568045,34.0441499010857,1.49362,1.0779914
ESP,2024,1725671652742.19,35326.7683069278,69.9502612382631,29.6705826271851,,,1.110811
EST,1991,,,,25.2260859531084,21.6424829452512,,
EST,1992,,,,21.9852791694439,,,
EST,1993,4013091682.2914,2685.90889287357,132.126372731459,26.6119543108951,,,
EST,1994,4123011419.74174,2819.12612100926,148.143069423797,32.3500624446276,,,
EST,1995,4502970889.06373,3134.38975345407,139.087473677663,38.0830838841251,37.1605353297657,,
EST,1996,4786018988.16491,3380.92630243199,132.977442750892,36.0655114036256,35.9350755576812,,0.3768114
EST,1997,5154420649.23354,3682.95230146695,151.051344390403,36.1206927090782,33.7743128037119,,
EST,1998,5674080542.88575,4093.39247738765,156.838235827521,35.8126597536561,35.5891492307219,0.56501,0.2010405
EST,1999,5756912265.75809,4140.93660232167,144.116453592933,34.4356794994241,37.065656203231,0.67708,
EST,2000,5686579747.53524,4070.60902410208,126.495626368659,33.5842388860668,33.3557746759575,0.6,0.58135
EST,2001,6250218422.70164,4502.66614992392,126.546640067292,32.89975435824,31.3400559343088,0.69889,
EST,2002,7370119619.4782,5343.18310760735,123.28234538757,33.6696291918982,30.7417797848293,0.71182,0.6400868
EST,2003,9876595528.45528,7205.40703313243,122.744772807796,33.8721528876047,30.7361176707181,0.76445,0.8739661
EST,2004,12148595031.0559,8916.0728274602,129.949500077661,33.844876778942,30.616734660113,0.84566,0.8750238
EST,2005,14109491356.7964,10414.6381183565,135.912792115107,32.1838496904748,30.0129338284044,0.91687,0.9156236
EST,2006,17025671810.3124,12641.4800976473,136.620737662645,33.2882303454759,29.6002634409446,1.11259,1.0357675
EST,2007,22450264166.4385,16745.4308011148,133.980829235754,33.6419044244348,29.2674813681586,1.05869,0.9948635
EST,2008,24342935403.5447,18205.9064113446,136.681988157836,33.9552709856873,34.3818931215876,1.25182,1.0468986
EST,2009,19633984440.1223,14712.4494217916,116.759079859802,38.2337445025813,40.9388487930904,1.39673,0.9229304
EST,2010,19524355419.038,14663.7041018705,143.671762256978,35.7060341345806,38.2430436082081,1.57892,1.0389597
EST,2011,23303915794.7569,17555.5455239426,166.7460724339,33.517189879235,34.8527645409945,2.29632,1.0559372
EST,2012,23237406116.3988,17568.2137969714,169.156067773865,34.204405603078,34.1955592548035,2.10485,1.0577763
EST,2013,25451032780.7573,19310.3874900757,164.601632156916,33.785534391356,34.1148108061736,1.70141,1.0627505
EST,2014,27055689003.0038,20581.7898991695,157.953944842229,34.6334354337073,33.6145594674937,1.40794,1.1638114
EST,2015,23311847750.9394,17722.1557669523,148.507157123558,35.5344384589226,35.8209566136791,1.44125,1.0344114
EST,2016,24561027787.7896,18666.3736521706,147.7462327097,35.4410497581252,35.8214191120908,1.21835,1.0636815
EST,2017,27469461919.1189,20851.5223496861,144.635650944133,34.6786425909497,34.6983825831746,1.25152,1.0682358
EST,2018,31222632740.7247,23618.1361254581,143.485224864735,34.4274812856053,35.2168612467468,1.38298,1.2651627
EST,2019,31873748770.0313,24021.2501413306,140.352147998549,35.2025773474862,35.6510871727138,1.59093,1.1953645
EST,2020,31820771493.8974,23933.9939421065,137.392641283846,35.2026212872841,40.9084381155599,1.72614,1.3201957
EST,2021,37201101170.5847,27951.1659277744,160.471922305927,35.6426682302115,38.2360357397009,1.75152,1.3707206
EST,2022,38226641740.29,28340.3826549406,175.68711950524,35.1062660190468,35.4164509352612,1.76094,1.3587321
EST,2023,41470344395.1086,30264.0064885057,154.592617111149,36.2390154827152,37.6884300915577,1.83878,1.2678954
EST,2024,43130419829.35,31428.3547816104,151.037702410455,38.3078148665079,,,1.2969908
FIN,1960,5279481824.12983,1191.85508873415,,,,,
FIN,1961,5984433774.41601,1341.49900625891,,,,,
FIN,1962,6407796042.70357,1426.6675637882,,,,,
FIN,1963,6958916548.12933,1538.45703402737,,,,,
FIN,1964,7848987792.54261,1725.60483489826,,,,,
FIN,1965,8680393838.88018,1902.03847177709,,,,,
FIN,1966,9306142171.60056,2031.52331393903,,,,,
FIN,1967,9468272357.09549,2055.75306771186,,,,,
FIN,1968,8916565040.54632,1927.29380452918,,,,,
FIN,1969,10177524838.9004,2201.12415237742,,,,,
FIN,1970,11358529161.9479,2465.86455526041,49.4169684302622,,,,
FIN,1971,12528522307.4737,2716.43223544591,47.4382182672921,,,,
FIN,1972,14744499569.8308,3177.9287929756,47.7860729562939,25.1133339851332,20.6562651360067,,
FIN,1973,19474098335.1486,4173.54485169644,48.503407996946,25.8060096323631,19.8705199142758,,
FIN,1974,24851036710.2568,5298.08008790754,55.2099914328027,24.8886457186433,21.0872652299341,,
FIN,1975,29475251333.4411,6256.10245136117,50.3280867024948,26.361188863956,24.7075621756072,,
FIN,1976,31852352669.6415,6740.29145314637,49.2636918572016,29.1140117611716,25.381529480912,,
FIN,1977,33502784417.884,7069.73565139858,52.3853133145153,28.7895648047446,26.1806146634269,,
FIN,1978,36259392057.7617,7629.49572475149,52.6212474107045,26.9044375055462,26.1656321536749,,
FIN,1979,44469218439.9328,9333.07695567452,58.1083514106671,25.9257955723641,25.991611737136,,
FIN,1980,53649984061.205,11224.9380036353,62.9411764705882,25.9746915305264,25.3725927444714,,
FIN,1981,52440066133.9212,10925.0957161181,61.6063687238906,27.1647738926853,25.8276133728026,,
FIN,1982,52784013815.2214,10935.3110588486,57.5902037764068,27.0051043167973,27.0589502364208,,
FIN,1983,50956447480.7857,10493.9626636806,57.4388302329479,27.0736899722546,28.0926263794245,,
FIN,1984,52870993272.6553,10830.2185222663,56.6183900303132,27.4069341787865,27.0129158337961,,
FIN,1985,55856676899.4628,11394.1921044246,55.3267496779734,28.4632609870981,27.8222837285012,,
FIN,1986,73511611541.1682,14946.9926198261,49.9968089858957,29.7766371049128,28.2572675860776,,
FIN,1987,91564993913.1611,18565.0264426011,49.4947853576388,28.3673954732612,28.7311309953749,,
FIN,1988,109039090262.971,22043.7701596288,48.1664472226205,29.5237133030997,27.6076483180951,,
FIN,1989,118991270611.057,23969.052798644,47.8829940844939,29.7376293329793,26.8848819567178,,
FIN,1990,141446120354.533,28366.204276071,45.8390132360055,29.6185217534365,28.1537832267356,,
FIN,1991,127794441993.824,25488.8450525604,43.4814124469297,29.8162846999449,34.4278922563568,,
FIN,1992,112537828510.751,22320.1124695857,50.2394263203831,30.9378026876963,39.1246305991357,,
FIN,1993,89112105756.2194,17588.6781715509,58.2315150099287,31.4278226514436,41.9511099787545,,
FIN,1994,103182697780.307,20278.29109854,62.4991726055204,31.2121582743368,40.4767254301697,,
FIN,1995,134060457516.34,26246.2743214462,64.1355353769273,39.9770451175168,48.6734921892457,,
FIN,1996,131991975148.848,25756.6777073618,65.7903252694235,40.4130343116585,44.9464094844916,2.45511,1.6663303
FIN,1997,126862902302.142,24682.29083271,68.2478061464014,39.6040229677513,40.3298905781662,2.6226,
FIN,1998,133990876724.522,25999.9861694953,66.9910571198446,39.251521618188,37.5567752488977,2.78542,1.9201103
FIN,1999,135234241918.147,26180.4128562349,66.254492150558,38.1470272996659,36.5030578147658,3.05687,
FIN,2000,125967821110.589,24335.9225082659,74.9255788717317,40.1148211693282,33.9177041631839,3.24271,2.118098
FIN,2001,129519672868.898,24965.202996776,70.2841376639721,37.9716899587174,33.2570377490267,3.19405,
FIN,2002,140360963811.765,26989.389260959,69.3209377526273,38.27539746699,34.3249797898141,3.25409,2.32219
FIN,2003,171612867735.686,32920.0857192568,68.0715029595159,37.6366057186548,34.9011956708016,3.29898,2.3184526
FIN,2004,197458297639.769,37768.1334202029,70.967802899062,37.4301535205145,34.5966070517384,3.30943,2.1608063
FIN,2005,204859368790.661,39049.8703780223,76.5889740444293,37.6003546573063,34.6883995481763,3.32412,2.1754916
FIN,2006,217044068234.117,41214.0187765069,82.0005669294983,37.7794875651535,34.2865076564407,3.33285,2.0312012
FIN,2007,256360251537.648,48473.0240091455,82.8631608209175,37.4143986656616,32.6421075703388,3.33727,1.8931493
FIN,2008,285698662071.094,53769.4726240385,86.1896598765527,37.3868099849166,33.3724575682229,3.53719,1.9976827
FIN,2009,253480783439.453,47478.3495310999,70.1279335295898,35.7680138663438,38.2259883896883,3.73427,2.1588192
FIN,2010,249429613683.334,46506.2919016566,75.4612085231229,35.3027154299564,38.4162383668089,3.70524,2.1469591
FIN,2011,275126915515.565,51060.3242589767,78.7159444486606,36.8450077154638,37.9949912726721,3.62434,2.2380912
FIN,2012,257443384492.969,47551.6740841369,79.4303765882482,37.3673756600026,39.0731517432053,3.4095,2.2730989
FIN,2013,270268036626.275,49691.0145200739,77.485171771574,37.7352000275188,40.2865889914839,3.28462,2.2328225
FIN,2014,273478528954.901,50073.7760815871,74.6277719754196,37.7605596172063,40.7932768210634,3.16344,2.0675854
FIN,2015,233210733506.25,42560.3456767103,71.9618253787014,37.6194146304331,40.6832800487174,2.88826,1.9234691
FIN,2016,238777818792.608,43451.2562442158,71.7222101178859,37.9719725380939,39.9389014310416,2.74716,1.9380968
FIN,2017,253846138440.0,46085.0174739036,75.9387822310041,36.995006808897,38.1729904853453,2.74723,2.1101082
FIN,2018,273869255596.078,49654.2497035329,79.1436148422846,37.0151570686272,37.678359673142,2.77601,2.1598194
FIN,2019,267014821129.411,48358.1807773701,80.5641502947367,36.8814932206374,37.3099724129835,2.81534,2.1491065
FIN,2020,270000311606.226,48828.6846862799,72.1845955995888,35.469801638838,41.4819765892371,2.93278,2.1354229
FIN,2021,294223210496.119,53099.1351400148,79.7892781913782,37.0226399318229,40.1026675885578,3.01133,2.1560517
FIN,2022,280253099309.34,50440.560224974,94.5625340522667,37.1815056268435,37.9345069231781,2.982,1.8972063
FIN,2023,295021982462.75,52834.2916752703,85.5633906057585,42.2821497683692,44.9319767782795,3.0938,1.787685
FIN,2024,298696961297.656,53149.7671934051,83.4601015353507,41.796545189029,,,1.8171611
FRA,1960,61959085885.3427,1306.79629911648,28.4417854117748,,,,
FRA,1961,67158050215.0488,1401.87190432812,27.9140988990336,,,,
FRA,1962,75196980365.0325,1553.99323202639,26.338498506988,,,,
FRA,1963,84227606649.8725,1723.23648290171,26.3902362845637,,,,
FRA,1964,93424179943.3453,1891.12061521027,27.2967488057432,,,,
FRA,1965,100927668584.29,2023.50184544884,27.2492470038124,,,,
FRA,1966,109306730313.216,2172.59339649824,27.9096678363966,,,,
FRA,1967,118088635380.954,2328.11785496887,27.9884877710696,,,,
FRA,1968,128710572572.436,2518.15825593491,28.3406280322894,,,,
FRA,1969,140660914840.59,2729.37124785377,30.4363166891717,,,,
FRA,1970,147312861698.358,2832.54913756906,32.8978319535508,,,,
FRA,1971,164694210962.472,3137.05929958055,33.4786065274459,,,,
FRA,1972,201738881664.499,3809.09946046394,33.9689642458417,32.477316979399,30.2663044770193,,
FRA,1973,261970536240.424,4906.53555379458,35.9979665469989,31.6684813477359,29.6195460358493,,
FRA,1974,282739225313.693,5260.60025882755,44.2144498621351,33.3645205411044,31.4083903969708,,
FRA,1975,357324307786.446,6616.76722499173,38.3696751774209,33.3506638578067,33.8988939486199,,
FRA,1976,368363152144.223,6792.3099035538,41.3695542154604,35.139824747372,34.1280781445443,,
FRA,1977,406401711687.617,7458.76424117602,42.361582746312,34.7479211549954,34.4569756624315,,
FRA,1978,501724418604.651,9166.59011961391,41.1188563628231,34.7219407694081,35.441818198232,,
FRA,1979,608218624730.188,11062.5731730373,42.6375432012829,36.1094438515483,35.8312032739252,,
FRA,1980,694529183483.39,12565.1639377144,45.2426904107299,37.8928482102268,36.8195412067002,,
FRA,1981,609184791792.396,10955.9002996167,47.3463750243705,38.4875852894235,39.2789639855331,,
FRA,1982,578152310609.841,10359.8920663549,47.1430337256332,38.9353067964731,40.3959729633004,,
FRA,1983,553356312935.709,9862.28449386586,46.9844451630132,39.154076884705,41.1481772093,,
FRA,1984,525033325827.516,9311.89426452129,49.4016956923205,39.5647168210401,41.5109155717942,,
FRA,1985,547220981165.134,9657.01938533723,48.8838798836634,39.8723261702793,41.7962853927778,,
FRA,1986,764946585850.933,13430.4824599685,42.5039101426742,39.1547240650736,41.1195381287873,,
FRA,1987,926320855614.973,16175.7090467566,42.0234951539124,39.5448161156561,40.9534990480625,,
FRA,1988,1010827662151.75,17549.6440487161,43.2246223742353,38.7796663209982,40.0413160861852,,
FRA,1989,1016742237302.08,17547.2645422514,46.0051158705752,38.4159433994036,39.1141774066164,,
FRA,1990,1257649439826.53,21586.4674617483,44.5862869486888,38.5327550628543,39.3062188568094,,
FRA,1991,1258961748633.88,21500.7778366233,44.9537001550562,38.9445529903618,40.5185537944694,,
FRA,1992,1389663073110.28,23615.0168565483,43.963354493583,38.6812203281648,41.8866435414424,,
FRA,1993,1314383368079.69,22238.8250618434,41.7256163123108,38.5717284549341,44.0270897635918,,
FRA,1994,1385822778827.98,23359.8985104774,43.7513491504061,38.7763851983251,44.1610194827782,,
FRA,1995,1595219345511.89,26791.8151982369,45.4316616938638,43.2864855103269,47.7268375808122,,
FRA,1996,1598889216566.23,26757.6351494145,46.1124801589641,44.3041661584362,47.7666208998634,2.23224,1.5259154
